"service_state";"service_icons";"host";"svc_plugin_output";"perfometer"
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws037n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 18.9 MiB, Resident memory: 31.2 MiB, CPU: 0.02%, Process handles: 966, Running for: 5 hours 52 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws039n03.corp.ad.tullib.com";"Processes: 1, Virtual memory: 19.2 MiB, Resident memory: 31.9 MiB, CPU: 0.10%, Process handles: 987, Running for: 5 hours 53 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws040n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.8 MiB, Resident memory: 29.5 MiB, CPU: 0.04%, Process handles: 871, Running for: 14 days 3 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws042n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 19.4 MiB, Resident memory: 30.6 MiB, CPU: 0.06%, Process handles: 913, Running for: 14 days 14 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws044n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.6 MiB, Resident memory: 30.1 MiB, CPU: 0.03%, Process handles: 918, Running for: 5 hours 53 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws045n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 20.2 MiB, Resident memory: 31.5 MiB, CPU: 0.24%, Process handles: 1020, Running for: 7 days 2 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws046n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 21.3 MiB, Resident memory: 32.4 MiB, CPU: 0.08%, Process handles: 1022, Running for: 14 days 11 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws049n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 10.4 MiB, Resident memory: 22.7 MiB, CPU: 0.05%, Process handles: 1080, Running for: 14 days 17 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws051n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 22.1 MiB, Resident memory: 33.3 MiB, CPU: 0.08%, Process handles: 1114, Running for: 14 days 15 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws055n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.1 MiB, Resident memory: 29.4 MiB, CPU: 0.03%, Process handles: 802, Running for: 5 hours 48 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws057n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 16.2 MiB, Resident memory: 35.4 MiB, CPU: 0.07%, Process handles: 1208, Running for: 14 days 12 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws057n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 14.2 MiB, Resident memory: 32.3 MiB, CPU: 0.02%, Process handles: 1024, Running for: 14 days 12 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws059n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 22.9 MiB, Resident memory: 42.7 MiB, CPU: <0.01%, Process handles: 1177, Running for: 14 days 9 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws059n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 21.9 MiB, Resident memory: 39.3 MiB, CPU: <0.01%, Process handles: 2581, Running for: 14 days 9 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws060n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 15.4 MiB, Resident memory: 35.1 MiB, CPU: 0.09%, Process handles: 1083, Running for: 7 days 1 hour";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws060n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 14.9 MiB, Resident memory: 34.0 MiB, CPU: <0.01%, Process handles: 1104, Running for: 7 days 1 hour";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws061n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.5 MiB, Resident memory: 36.7 MiB, CPU: <0.01%, Process handles: 1038, Running for: 14 days 13 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws061n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 18.3 MiB, Resident memory: 37.9 MiB, CPU: 0.02%, Process handles: 1196, Running for: 14 days 13 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws063n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 23.0 MiB, Resident memory: 34.3 MiB, CPU: 0%, Process handles: 1088, Running for: 14 days 15 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws064n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.6 MiB, Resident memory: 29.9 MiB, CPU: 0.08%, Process handles: 933, Running for: 5 hours 52 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws065n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 19.7 MiB, Resident memory: 21.4 MiB, CPU: 0%, Process handles: 1001, Running for: 14 days 15 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws068n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 18.8 MiB, Resident memory: 30.5 MiB, CPU: 0.02%, Process handles: 912, Running for: 14 days 3 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws071n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 15.8 MiB, Resident memory: 33.3 MiB, CPU: 0.04%, Process handles: 1253, Running for: 14 days 4 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws071n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 15.9 MiB, Resident memory: 35.2 MiB, CPU: 0.03%, Process handles: 1141, Running for: 14 days 16 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws072n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 13.8 MiB, Resident memory: 33.2 MiB, CPU: 0.04%, Process handles: 1083, Running for: 5 hours 49 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws072n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 13.0 MiB, Resident memory: 32.3 MiB, CPU: 0.04%, Process handles: 1028, Running for: 5 hours 51 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws073n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.9 MiB, Resident memory: 30.4 MiB, CPU: <0.01%, Process handles: 871, Running for: 5 hours 53 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws074n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 18.0 MiB, Resident memory: 30.4 MiB, CPU: 0.07%, Process handles: 916, Running for: 5 hours 49 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws075n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 19.5 MiB, Resident memory: 30.8 MiB, CPU: 0.04%, Process handles: 958, Running for: 14 days 3 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws076n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 11.8 MiB, Resident memory: 30.9 MiB, CPU: 0.02%, Process handles: 1001, Running for: 5 hours 53 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws077n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.5 MiB, Resident memory: 29.8 MiB, CPU: 0.01%, Process handles: 876, Running for: 5 hours 52 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws078n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 20.0 MiB, Resident memory: 31.2 MiB, CPU: 0.07%, Process handles: 1008, Running for: 14 days 15 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws080n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.5 MiB, Resident memory: 30.0 MiB, CPU: 0.04%, Process handles: 919, Running for: 5 hours 52 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws081n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 14.7 MiB, Resident memory: 33.9 MiB, CPU: 0.01%, Process handles: 1089, Running for: 5 hours 53 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws082n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 20.2 MiB, Resident memory: 24.3 MiB, CPU: 0%, Process handles: 929, Running for: 14 days 15 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws083n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 20.2 MiB, Resident memory: 31.7 MiB, CPU: 0.02%, Process handles: 1007, Running for: 14 days 3 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws084n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 23.6 MiB, Resident memory: 34.4 MiB, CPU: 0%, Process handles: 1001, Running for: 14 days 15 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws085n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.6 MiB, Resident memory: 29.9 MiB, CPU: 0%, Process handles: 898, Running for: 5 hours 48 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws088n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 13.3 MiB, Resident memory: 32.3 MiB, CPU: 0.06%, Process handles: 1117, Running for: 5 hours 53 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws092n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 12.2 MiB, Resident memory: 31.0 MiB, CPU: 0%, Process handles: 1014, Running for: 5 hours 48 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws094n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 12.4 MiB, Resident memory: 31.2 MiB, CPU: <0.01%, Process handles: 1244, Running for: 14 days 7 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws097n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 11.3 MiB, Resident memory: 30.4 MiB, CPU: 0.01%, Process handles: 981, Running for: 5 hours 53 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws098n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 13.4 MiB, Resident memory: 34.1 MiB, CPU: 0%, Process handles: 1179, Running for: 14 days 17 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws100n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 12.2 MiB, Resident memory: 33.1 MiB, CPU: 0.01%, Process handles: 1091, Running for: 5 hours 53 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws0101n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 13.2 MiB, Resident memory: 33.2 MiB, CPU: 0.01%, Process handles: 2826, Running for: 14 days 3 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws0102n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 12.5 MiB, Resident memory: 33.5 MiB, CPU: 0.01%, Process handles: 1140, Running for: 5 hours 53 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws104n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 14.4 MiB, Resident memory: 20.9 MiB, CPU: 0%, Process handles: 1214, Running for: 14 days 17 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws107n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 12.2 MiB, Resident memory: 33.0 MiB, CPU: 0.02%, Process handles: 1075, Running for: 5 hours 53 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws0252n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.4 MiB, Resident memory: 29.7 MiB, CPU: 0.02%, Process handles: 863, Running for: 5 hours 53 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws0318n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 18.6 MiB, Resident memory: 29.9 MiB, CPU: 0%, Process handles: 927, Running for: 14 days 3 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws7786.corp.ad.tullib.com";"Processes: 1, Virtual memory: 8.62 MiB, Resident memory: 22.4 MiB, CPU: 0%, Process handles: 684, Running for: 5 minutes 25 seconds";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws9642.corp.ad.tullib.com";"Processes: 1, Virtual memory: 19.1 MiB, Resident memory: 31.2 MiB, CPU: 0.11%, Process handles: 805, Running for: 10 hours 41 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldn1ws9650.corp.ad.tullib.com";"Processes: 1, Virtual memory: 20.1 MiB, Resident memory: 31.5 MiB, CPU: 0.14%, Process handles: 870, Running for: 10 hours 42 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"ldnpbttsql02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 2.56 MiB, Resident memory: 7.86 MiB, CPU: 0%, Process handles: 137, Running for: 11 minutes 51 seconds";"1 "
"OK";"NOT_CSV_EXPORTABLE";"tbd1ws001n01.ad.tradeblade.com";"Processes: 1, Virtual memory: 17.2 MiB, Resident memory: 29.3 MiB, CPU: 0.03%, Process handles: 873, Running for: 5 hours 52 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"uk1pbtrdsql01.lnholdings.com";"Processes: 1, Virtual memory: 20.2 MiB, Resident memory: 30.6 MiB, CPU: 0%, Process handles: 1015, Running for: 21 hours 4 minutes";"1 "
"OK";"NOT_CSV_EXPORTABLE";"uk1pbtrdsql02.lnholdings.com";"Processes: 1, Virtual memory: 24.2 MiB, Resident memory: 36.0 MiB, CPU: 0%, Process handles: 1069, Running for: 7 days 0 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"uk2pbtrdsql01.lnholdings.com";"Processes: 1, Virtual memory: 23.9 MiB, Resident memory: 35.7 MiB, CPU: 0%, Process handles: 1112, Running for: 14 days 12 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"uk2pbtrdsql02.lnholdings.com";"Processes: 1, Virtual memory: 25.0 MiB, Resident memory: 35.9 MiB, CPU: <0.01%, Process handles: 1117, Running for: 14 days 14 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"uk2pvtrdsql01.lnholdings.com";"Processes: 1, Virtual memory: 12.5 MiB, Resident memory: 29.8 MiB, CPU: 0%, Process handles: 1142, Running for: 14 days 15 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"uk2pvtrdsql02.lnholdings.com";"Processes: 1, Virtual memory: 12.1 MiB, Resident memory: 29.1 MiB, CPU: 0%, Process handles: 1071, Running for: 14 days 3 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"br01winffss02p.br.icap.com";"Processes: 1, Virtual memory: 13.9 MiB, Resident memory: 27.8 MiB, CPU: 0.13%, Process handles: 781, Running for: 70 days 12 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"br01winffss03p.br.icap.com";"Processes: 1, Virtual memory: 10.9 MiB, Resident memory: 23.5 MiB, CPU: 0.02%, Process handles: 686, Running for: 14 days 7 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"br01winfsql01p.br.icap.com";"Processes: 1, Virtual memory: 14.2 MiB, Resident memory: 26.9 MiB, CPU: 0.02%, Process handles: 909, Running for: 118 days 23 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"br01winfsql02p.br.icap.com";"Processes: 1, Virtual memory: 12.8 MiB, Resident memory: 25.2 MiB, CPU: <0.01%, Process handles: 807, Running for: 14 days 8 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc1ws004n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 34.4 MiB, CPU: 0.06%, Process handles: 2653, Running for: 14 days 8 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc1ws005n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 33.8 MiB, CPU: 0.03%, Process handles: 2642, Running for: 14 days 8 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc1ws0008n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 32.5 MiB, CPU: 0.44%, Process handles: 1283, Running for: 7 days 3 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc1ws010n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 30.2 MiB, CPU: 0.02%, Process handles: 1085, Running for: 14 days 8 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc1ws012n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 33.5 MiB, CPU: 0.04%, Process handles: 2310, Running for: 14 days 9 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc1ws019n01.ad.tradeblade.com";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 44.2 MiB, CPU: 0.04%, Process handles: 1376, Running for: 77 days 8 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc1ws0019n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 33.8 MiB, CPU: 0.01%, Process handles: 2507, Running for: 14 days 8 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc1ws0021n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 32.3 MiB, CPU: 0.01%, Process handles: 2195, Running for: 14 days 9 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc1ws021n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 32.2 MiB, CPU: 0%, Process handles: 1328, Running for: 14 days 8 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc1ws022n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 34.6 MiB, CPU: 0%, Process handles: 1079, Running for: 14 days 12 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc1ws022n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 35.2 MiB, CPU: 0%, Process handles: 1024, Running for: 14 days 13 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc1ws024n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 32.6 MiB, CPU: 0.04%, Process handles: 2050, Running for: 14 days 8 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc1ws032n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 33.2 MiB, CPU: 0.01%, Process handles: 2108, Running for: 14 days 8 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc1ws040n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 35.6 MiB, CPU: <0.01%, Process handles: 2562, Running for: 14 days 8 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc1ws043n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 32.8 MiB, CPU: 0.03%, Process handles: 2600, Running for: 6 days 22 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc1ws3463n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 30.2 MiB, CPU: 0%, Process handles: 1087, Running for: 14 days 8 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc1ws7143.corp.ad.tullib.com";"Processes: 1, Virtual memory: 21.0 MiB, Resident memory: 31.9 MiB, CPU: 0.03%, Process handles: 856, Running for: 14 days 12 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc1ws7408.corp.ad.tullib.com";"Processes: 1, Virtual memory: 21.1 MiB, Resident memory: 32.0 MiB, CPU: 0.02%, Process handles: 861, Running for: 14 days 12 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc2ws004n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 31.8 MiB, CPU: 0.02%, Process handles: 1064, Running for: 14 days 0 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc2ws005n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 30.8 MiB, CPU: <0.01%, Process handles: 1043, Running for: 14 days 8 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc2ws0008n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 33.8 MiB, CPU: 0.10%, Process handles: 2729, Running for: 6 days 22 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc2ws010n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 24.9 MiB, CPU: 0%, Process handles: 1851, Running for: 14 days 9 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc2ws012n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 30.3 MiB, CPU: 0%, Process handles: 1141, Running for: 14 days 8 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc2ws019n02.ad.tradeblade.com";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 30.3 MiB, CPU: 0%, Process handles: 989, Running for: 7 days 1 hour";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc2ws0019n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 31.5 MiB, CPU: 0.02%, Process handles: 1068, Running for: 14 days 9 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc2ws021n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 30.3 MiB, CPU: 0.14%, Process handles: 1083, Running for: 14 days 8 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc2ws024n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 30.2 MiB, CPU: 0.03%, Process handles: 1055, Running for: 14 days 9 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc2ws040n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 31.2 MiB, CPU: <0.01%, Process handles: 1049, Running for: 14 days 0 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc2ws043n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 32.3 MiB, CPU: 0.07%, Process handles: 1186, Running for: 7 days 1 hour";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc2ws3463n02.corp.ad.tullib.com";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 33.2 MiB, CPU: 0%, Process handles: 1864, Running for: 14 days 8 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc2ws3889.corp.ad.tullib.com";"Processes: 1, Virtual memory: 20.1 MiB, Resident memory: 30.4 MiB, CPU: 0%, Process handles: 842, Running for: 14 days 12 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc2ws5817.corp.ad.tullib.com";"Processes: 1, Virtual memory: 19.6 MiB, Resident memory: 30.0 MiB, CPU: 0.02%, Process handles: 831, Running for: 14 days 12 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc1ws014n01.lnholdings.com";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 27.9 MiB, CPU: 0.42%, Process handles: 1411, Running for: 13 days 15 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"njc1ws014n02.lnholdings.com";"Processes: 1, Virtual memory: 18.6 MiB, Resident memory: 29.5 MiB, CPU: 0.21%, Process handles: 1153, Running for: 0 seconds";"1 "
"OK";"NOT_CSV_EXPORTABLE";"sng1ws005n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 18.4 MiB, Resident memory: 36.6 MiB, CPU: <0.01%, Process handles: 2492, Running for: 14 days 7 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"sng1ws006n01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 18.7 MiB, Resident memory: 35.5 MiB, CPU: 0%, Process handles: 2893, Running for: 14 days 9 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"sng1ws0013.corp.ad.tullib.com";"Processes: 1, Virtual memory: 19.6 MiB, Resident memory: 30.6 MiB, CPU: 0.02%, Process handles: 1292, Running for: 14 days 20 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"SNG1WS016N01.CORP.AD.TULLIB.COM";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 34.0 MiB, CPU: 0%, Process handles: 2085, Running for: 14 days 20 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"SNG1WS017N01.CORP.AD.TULLIB.COM";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 33.6 MiB, CPU: 0%, Process handles: 1659, Running for: 14 days 20 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"SNG1WS018N01.CORP.AD.TULLIB.COM";"Processes: 1, Virtual memory: 2.00 TiB, Resident memory: 32.7 MiB, CPU: 0%, Process handles: 1206, Running for: 15 days 1 hour";"1 "
"OK";"NOT_CSV_EXPORTABLE";"sngpotlsql01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 17.0 MiB, Resident memory: 34.6 MiB, CPU: 0.31%, Process handles: 2078, Running for: 14 days 23 hours";"1 "
"OK";"NOT_CSV_EXPORTABLE";"snguotlsql01.corp.ad.tullib.com";"Processes: 1, Virtual memory: 12.0 MiB, Resident memory: 31.0 MiB, CPU: 0%, Process handles: 1098, Running for: 7 days 21 hours";"1 "
